smiles,jtvae_Id_0,jtvae_Id_1,jtvae_Id_2,jtvae_Id_3,jtvae_Id_4,jtvae_Id_5,jtvae_Id_6,jtvae_Id_7,jtvae_Id_8,jtvae_Id_9,jtvae_Id_10,jtvae_Id_11,jtvae_Id_12,jtvae_Id_13,jtvae_Id_14,jtvae_Id_15,jtvae_Id_16,jtvae_Id_17,jtvae_Id_18,jtvae_Id_19,jtvae_Id_20,jtvae_Id_21,jtvae_Id_22,jtvae_Id_23,jtvae_Id_24,jtvae_Id_25,jtvae_Id_26,jtvae_Id_27,jtvae_Id_28,jtvae_Id_29,jtvae_Id_30,jtvae_Id_31,jtvae_Id_32,jtvae_Id_33,jtvae_Id_34,jtvae_Id_35,jtvae_Id_36,jtvae_Id_37,jtvae_Id_38,jtvae_Id_39,jtvae_Id_40,jtvae_Id_41,jtvae_Id_42,jtvae_Id_43,jtvae_Id_44,jtvae_Id_45,jtvae_Id_46,jtvae_Id_47,jtvae_Id_48,jtvae_Id_49,jtvae_Id_50,jtvae_Id_51,jtvae_Id_52,jtvae_Id_53,jtvae_Id_54,jtvae_Id_55
NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,2.0211102962493896,-0.3074371814727783,-1.4004594087600708,-0.23957712948322296,-1.6094895601272583,-3.274966239929199,-0.05153515934944153,1.191793441772461,2.5012264251708984,-0.7188709378242493,-0.3641785681247711,-2.3439903259277344,2.5976755619049072,-1.3335292339324951,1.884962558746338,-3.328707695007324,1.3964321613311768,-2.9012677669525146,-1.2884262800216675,-2.6038832664489746,-2.146758794784546,0.358889102935791,-0.10396628826856613,-3.0992586612701416,1.0577173233032227,-2.7654783725738525,-0.8970220685005188,1.7143617868423462,-1.341376543045044,0.06813960522413254,0.8873021602630615,-0.16791361570358276,7.76628303527832,0.41327738761901855,0.0984518900513649,-0.23949328064918518,-0.18273024260997772,-0.46699145436286926,0.25209084153175354,-0.23322097957134247,0.30136245489120483,0.5247242450714111,-0.14223073422908783,0.219150573015213,0.8497015237808228,0.3198712468147278,0.39508056640625,0.20378869771957397,0.3056905269622803,-0.16071313619613647,0.16015881299972534,1.647043228149414,-0.05245272070169449,0.3292538821697235,-0.004933170974254608,0.640626072883606
CC(=O)O[C@H]1CC[C@]2(C)C3CC[C@@]4(C)C(CC=C4C4=CN=CC=C4)C3CC=C2C1,2.0951480865478516,-4.510260105133057,1.3892163038253784,3.147871971130371,-0.630664587020874,-1.1180719137191772,1.4093927145004272,0.6187337040901184,-1.390784740447998,1.4047564268112183,-1.254448652267456,3.99503231048584,1.6835405826568604,0.3559640049934387,1.8505011796951294,-0.5644141435623169,1.9615294933319092,1.2838400602340698,0.12074059247970581,4.075613498687744,-0.3382459878921509,1.969992756843567,2.4135124683380127,-1.648162841796875,3.47477126121521,-3.6785061359405518,-0.16626712679862976,-2.2880125045776367,0.5605311393737793,-0.6812067031860352,0.33800822496414185,0.42949178814888,-5.258469104766846,-0.1479976326227188,0.842451810836792,-0.01301201805472374,-0.39167356491088867,-0.2505442798137665,0.4101325273513794,-0.8370726704597473,-0.08569493889808655,0.007633641362190247,0.27362126111984253,0.3562532067298889,-0.9794798493385315,-1.2073265314102173,-0.1279476284980774,0.035418551415205,-0.3488110899925232,0.27091890573501587,-0.11015252768993378,-0.7795762419700623,0.3666132092475891,-0.3039458692073822,-0.21054811775684357,-0.471603125333786
CC(=O)NCCCS(O)(=O)=O,-1.265649437904358,0.9411303997039795,-1.7828714847564697,-0.1102488785982132,-0.6347104907035828,-2.0868422985076904,-1.5270756483078003,-1.958870768547058,-0.08461727201938629,0.6894518733024597,2.991267204284668,1.7915748357772827,1.1316614151000977,0.8200986385345459,-1.9391350746154785,1.793144702911377,-2.9541022777557373,3.239203929901123,3.482891321182251,1.8311898708343506,0.6025641560554504,-1.452942132949829,1.2304812669754028,-1.295231819152832,0.379861980676651,-0.2300320416688919,0.25509801506996155,-0.47694918513298035,0.07717369496822357,-0.5534092783927917,0.2680392563343048,-0.04847109317779541,0.2695878744125366,-0.5561306476593018,0.2511865794658661,0.48382267355918884,0.20221057534217834,-0.379460871219635,-0.14829042553901672,-0.29775142669677734,0.06774149090051651,0.46014195680618286,-0.4125404953956604,0.54263836145401,0.233700692653656,-0.3805620074272156,0.483664333820343,0.06982773542404175,-0.25884342193603516,0.2665101885795593,0.01719415932893753,-0.20332318544387817,-0.30461183190345764,0.10494394600391388,-0.08096947520971298,0.24242982268333435
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@H](O)[C@H](O)[C@H]1O,7.405702114105225,-15.434250831604004,-4.5762224197387695,-6.223344802856445,-2.478559970855713,-1.925905704498291,-3.8021833896636963,-3.802114486694336,3.1427969932556152,1.7430813312530518,3.8250343799591064,5.440108299255371,6.911349296569824,-8.097332954406738,-2.2920351028442383,-11.478277206420898,1.9440844058990479,-3.985962390899658,2.248490571975708,-1.4965245723724365,-4.420289516448975,8.486446380615234,2.6611123085021973,-3.8543965816497803,2.5757811069488525,-11.89570426940918,2.0101566314697266,-4.703852653503418,0.08976352214813232,-0.9310781955718994,-0.0456957072019577,-0.22628043591976166,0.6129137873649597,-0.24278314411640167,-0.10377651453018188,0.08403655141592026,-0.06877551972866058,-0.3524770140647888,-0.22574403882026672,-0.1638638973236084,0.020107518881559372,0.24162164330482483,-0.41035425662994385,0.2472664713859558,0.3858349323272705,-0.05613640695810318,0.3606659471988678,-0.39723262190818787,0.7464556694030762,0.41523972153663635,-0.4367824196815491,-0.3015514612197876,-0.6149934530258179,0.741240918636322,0.00829542800784111,-0.12807871401309967
CCCC(=O)NC1=CC(C(C)=O)=C(OCC(O)CNC(C)C)C=C1,2.154872179031372,2.58618426322937,-0.007468473166227341,-2.192362070083618,2.149017572402954,0.020740944892168045,-3.4254415035247803,-1.894020915031433,-1.4228558540344238,2.5502827167510986,1.2484233379364014,0.033104728907346725,0.006778504699468613,-1.8855124711990356,-3.2574729919433594,-1.4298771619796753,0.8727675676345825,-0.6100818514823914,2.2389490604400635,-2.8436975479125977,0.9598478078842163,1.8707224130630493,3.9658844470977783,1.7734516859054565,2.184708595275879,0.1812855303287506,-0.5717204213142395,-1.7881953716278076,0.20215429365634918,-0.2568493187427521,0.35946351289749146,0.15338371694087982,-0.2004702389240265,-0.1718953251838684,0.22946129739284515,0.626695990562439,0.18539583683013916,-0.43322888016700745,-0.3607993721961975,-0.3344973921775818,0.031434692442417145,0.48602205514907837,0.03911055624485016,0.3425280451774597,0.035457029938697815,-0.11678685247898102,0.542070209980011,0.062166936695575714,-0.20512495934963226,0.3927548825740814,-0.2802242636680603,-0.22672173380851746,-0.4496665298938751,0.24220004677772522,-0.2695419490337372,0.12567928433418274
CC(=O)CC(C1=CC=C(C=C1)[N+]([O-])=O)C1=C(O)C2=CC=CC=C2OC1=O,0.2709340751171112,-1.5453283786773682,-2.22432279586792,-0.15478073060512543,4.368574142456055,2.8767101764678955,-1.4586243629455566,-0.946054220199585,-2.3951315879821777,-0.8512755632400513,1.1036380529403687,2.159208297729492,-0.29249662160873413,-2.9314072132110596,-0.3516593873500824,-1.3198459148406982,-2.749241828918457,2.0196471214294434,-0.11693063378334045,2.6589646339416504,1.340075969696045,2.436281681060791,0.9820063710212708,3.2027957439422607,-0.547027587890625,-0.5935567617416382,-1.6489108800888062,0.16234733164310455,0.2081577330827713,-0.09753972291946411,0.38513344526290894,-0.1444266140460968,0.7102291584014893,-0.5580587983131409,0.4127933382987976,0.23914876580238342,-0.18802222609519958,0.08193891495466232,0.1852177381515503,-0.39147108793258667,0.611694872379303,0.2998112142086029,0.012063756585121155,0.5219422578811646,0.0822753757238388,-0.4252418279647827,0.32292991876602173,0.23655931651592255,0.23685577511787415,-0.09961743652820587,-0.007868390530347824,-0.41518718004226685,-0.036285534501075745,0.17031633853912354,-0.093600332736969,-0.20338162779808044
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,-0.07152001559734344,0.2795874774456024,-1.3702229261398315,-7.107332229614258,0.7367262840270996,-2.4798381328582764,1.1545881032943726,-0.5852389931678772,0.5745587348937988,-0.6363642811775208,-0.06036476418375969,-1.3155419826507568,-0.14472030103206635,-0.7654651999473572,0.7150803804397583,-2.4353363513946533,-3.2573437690734863,1.6597263813018799,1.074548602104187,0.17732229828834534,1.5578351020812988,0.27278706431388855,1.6975618600845337,1.402502179145813,-1.3089876174926758,2.7946062088012695,1.0949445962905884,-0.7963062524795532,0.44058817625045776,-1.0218546390533447,0.45834511518478394,0.11117430776357651,-0.4297201931476593,-0.394054651260376,-0.04810398817062378,-0.29315489530563354,0.2007036954164505,-0.051019951701164246,0.06319896876811981,-0.4597852826118469,0.5074145793914795,0.4685932993888855,-0.26561909914016724,0.08319426327943802,-0.07223587483167648,0.06691789627075195,0.16550594568252563,0.06689564138650894,-0.6868705749511719,0.022934531792998314,-0.048889562487602234,-0.47743260860443115,-0.19840407371520996,0.2337876856327057,0.5526158809661865,0.40154385566711426
CC(CN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O)N(C)C,-0.050059542059898376,0.9842128753662109,-0.8594362139701843,-4.042346000671387,2.3119630813598633,-2.894516944885254,1.6060923337936401,0.13224078714847565,-0.6505385041236877,0.7760462760925293,-0.3045169413089752,-2.8429107666015625,1.1266913414001465,0.1823379099369049,0.43675073981285095,-2.4566473960876465,-1.8880432844161987,0.23730605840682983,0.6651722192764282,0.37577423453330994,3.0867457389831543,1.3625028133392334,-0.5668426156044006,5.752128601074219,-0.8042869567871094,-1.3718279600143433,1.332423448562622,-2.2230122089385986,0.3628932237625122,-1.0031993389129639,0.3939712941646576,0.10629764199256897,-0.2004256248474121,-0.39754942059516907,-0.06154617667198181,-0.2617379426956177,0.20793262124061584,-0.04083726555109024,0.04891233146190643,-0.3944602608680725,0.44076159596443176,0.466083824634552,-0.34815341234207153,0.08800246566534042,-0.08392418175935745,0.0646536648273468,0.15566030144691467,0.016235990449786186,-0.6494941711425781,-0.02531605213880539,-0.08393175899982452,-0.37714046239852905,-0.1835276186466217,0.192037433385849,0.5595443248748779,0.3486858308315277
CC(=O)NC1=CC=C(O)C=C1,-2.0477516651153564,-0.6364672780036926,-0.35713261365890503,2.4922990798950195,-2.5870752334594727,-1.3246512413024902,-1.146194577217102,0.39302438497543335,0.8047072291374207,0.9846899509429932,0.5616151690483093,-0.5098395943641663,-0.28811442852020264,-0.47614386677742004,-2.3482162952423096,-1.1516661643981934,-2.0259647369384766,1.0489774942398071,1.7369203567504883,0.09442675858736038,2.2874159812927246,0.46107882261276245,-0.6489225625991821,2.1965420246124268,-0.4630899131298065,-1.2113099098205566,-0.17944300174713135,1.8497509956359863,0.036373816430568695,-0.021605029702186584,1.0230838060379028,-0.5361751317977905,0.8109791278839111,0.2802794575691223,0.3049227297306061,-0.014308594167232513,0.3654308319091797,-0.24572837352752686,0.21857395768165588,0.03742166608572006,-0.16298864781856537,0.435306191444397,-0.7500187754631042,0.6022350788116455,-0.5699689984321594,-0.2571924030780792,-0.242264986038208,0.4528388977050781,-0.46223127841949463,0.09683629125356674,0.07753615081310272,-0.352572500705719,0.2917911410331726,0.5750669240951538,-0.423763245344162,-0.48493632674217224
CC(=O)NC1=NN=C(S1)S(N)(=O)=O,-1.5814474821090698,1.4510042667388916,-0.697814404964447,2.7218494415283203,-0.17942065000534058,-2.8887500762939453,0.4173847436904907,-1.248514175415039,0.3163251280784607,2.260831356048584,1.0180660486221313,-0.31277403235435486,0.5932184457778931,0.7258896827697754,-1.2703871726989746,0.5857192277908325,-2.5948567390441895,2.3770315647125244,0.2984575629234314,2.238095283508301,1.4005650281906128,-0.9821885824203491,-3.808439254760742,-0.46983352303504944,2.2117674350738525,-1.6315680742263794,-1.3208049535751343,1.088278889656067,-0.3437289297580719,-0.5592353343963623,-0.062183260917663574,-0.2079773247241974,0.015949737280607224,-0.41996943950653076,0.17711329460144043,0.09390032291412354,-0.14024627208709717,0.07656645029783249,0.15382906794548035,-0.17671187222003937,-0.16046763956546783,0.12928465008735657,-0.4331051707267761,0.5273206830024719,0.22897189855575562,-0.0910317599773407,0.35220879316329956,0.08992937207221985,-0.31765496730804443,0.011869609355926514,0.31865590810775757,0.2112957239151001,0.046171098947525024,-0.10441062599420547,-0.13750354945659637,0.2853357493877411
CC([O-])=O,-2.01944637298584,-2.064650058746338,0.2622213661670685,3.3484785556793213,-2.8581206798553467,0.14889562129974365,0.44897016882896423,1.010172724723816,0.22572173178195953,-0.017945431172847748,0.953492283821106,1.243897795677185,-1.6146918535232544,1.369251012802124,-1.3007956743240356,0.4163387417793274,-3.488571882247925,1.113120436668396,1.379831075668335,0.7539459466934204,3.4350852966308594,-2.319338321685791,0.00752970390021801,1.0684316158294678,0.02903052419424057,-2.834242820739746,0.34123343229293823,0.395807147026062,-0.0865701287984848,-0.2979908585548401,0.007774338126182556,-0.5132592916488647,0.6800386309623718,0.585801899433136,0.274493932723999,0.8254130482673645,-0.5637679696083069,0.17202791571617126,-0.4316752552986145,-0.5019622445106506,0.6879728436470032,0.6568187475204468,0.23098932206630707,0.12342417240142822,0.17090420424938202,-0.796373724937439,0.07030202448368073,-0.8008329272270203,0.14150165021419525,0.6702898144721985,0.0983341708779335,0.14045977592468262,-0.47148528695106506,-2.213823080062866,0.02557438611984253,0.5381937623023987
CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,-0.988844096660614,2.146545648574829,-1.0504059791564941,3.1899309158325195,0.5535000562667847,1.1550815105438232,-1.4578231573104858,-0.7434017658233643,-1.467695951461792,4.386435031890869,-0.25912922620773315,-0.3792458772659302,-0.9767218232154846,0.11130373179912567,0.3488183915615082,0.13538143038749695,0.8507485389709473,0.9333275556564331,-0.6313195824623108,1.6083674430847168,1.989967703819275,0.6135008931159973,-1.3422563076019287,-0.2615543007850647,-0.5712947845458984,0.05643078684806824,-2.2308175563812256,1.5108813047409058,0.16200365126132965,-0.041743457317352295,0.3956370949745178,-0.009745724499225616,-0.11276841163635254,-0.29723653197288513,0.4293363690376282,-0.013446379452943802,0.08632010221481323,0.18686005473136902,-0.16536617279052734,-0.4754607081413269,0.41557106375694275,0.17238298058509827,-0.3618454933166504,0.5681105256080627,0.3666430115699768,-0.3974141776561737,0.22741717100143433,0.006333803758025169,-0.10192589461803436,0.09637521207332611,0.09597872942686081,-0.14446473121643066,0.08419632166624069,0.11730768531560898,0.27607274055480957,0.041092149913311005
